Time,Temp,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12
10:29:29,30,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,1.16179165322241,1.29227181425161,0.942084938467974,1.0117291884929,0.710220396098256,1.3760859569921,1.29482800234921,1.23756324038602,1.53564433768021,1.20566703748008,0.05,0.05,1.09003846169958,1.10206718748904,1.1487889683993,1.1777038130259,1.15995395610365,1.30232715154704,1.27756864177444,1.09641667947096,0.945007799835172,1.25006662205653,0.05,0.05,1.31848514074272,1.23770788940574,0.97778085035148,1.20327503060824,1.15819180475459,0.526360386406925,1.1195991841099,1.20330913286266,1.27706086860895,0.816648111053712,0.05,0.05,1.24435214960521,1.14666244759545,1.12873788125865,1.3377163049255,1.36525217996783,1.14398060311528,1.12573826692207,1.38779800486337,1.18842121385886,1.01829930625431,0.05,0.05,0.731233050133641,1.08215933078634,1.14459154725392,1.13775892794634,0.832447954139219,1.29141405943145,1.28244098124713,1.23779670305564,0.991760290208942,1.1414571780303,0.05,0.05,1.60160255709099,1.27843358965071,1.19637683379168,1.08664118218146,1.08594620123717,1.37758242778157,1.1782321267034,1.11659303519334,1.29470077759629,1.12594503841005,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
10:44:29,30,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,1.20251746918481,1.32163728214975,0.973715388188204,1.05021190307633,0.741638363614182,1.41005285521921,1.31449344737125,1.25825349080893,1.55254825826076,1.22419681255183,0.05,0.05,1.1296395330925,1.12360808508093,1.16917720990566,1.20617030213194,1.19209820870526,1.33186658927825,1.31435198913488,1.11951341548939,0.974886233209085,1.27640390148269,0.05,0.05,1.32673832836164,1.26155953558071,1.01890402824984,1.22634105474365,1.18529131002174,0.550297405661342,1.14467194500604,1.21880258083938,1.30147110843692,0.850267240220822,0.05,0.05,1.27192366739172,1.18753924340167,1.16679825181477,1.35757868276297,1.39133696705665,1.17772478663309,1.15695146072789,1.40911339029876,1.21939534473881,1.05193377424433,0.05,0.05,0.764010595065127,1.11088304183723,1.16890277918914,1.18078073045103,0.866692806788017,1.32730166357377,1.30581806179861,1.258850702749,1.02365290151383,1.16953208144044,0.05,0.05,1.61533040102823,1.31382663729736,1.2296099461448,1.12389771485739,1.11521232194165,1.40681210124382,1.21517213566362,1.14751516424668,1.3338777805747,1.1628878241522,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
10:59:29,30,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,1.24201322767527,1.34891628592529,1.00440231707823,1.08800439380421,0.77331780155924,1.44175300790662,1.33233581107432,1.27712309076386,1.56753618801055,1.2409984497889,0.05,0.05,1.16812075510446,1.14357174710119,1.1879927471383,1.23291593743516,1.22263073096426,1.35930432607448,1.34913848967448,1.14102448296201,1.00377904127986,1.30079029248117,0.05,0.05,1.33390211544206,1.28357353504404,1.05958537655375,1.24757749995058,1.21063643153785,0.574810287019594,1.16804624619938,1.23275689038256,1.32392227182713,0.883750972503646,0.05,0.05,1.29757161705026,1.22723239490137,1.20353418591879,1.37555396488574,1.41534874435494,1.20997110385833,1.18654377623824,1.42842574966571,1.24850760153696,1.08435813710519,0.05,0.05,0.79707205869454,1.13808836706636,1.19153539763613,1.22272663669203,0.900767579769635,1.36115436493328,1.32725335781069,1.27818697767328,1.05448254556933,1.19592438251714,0.05,0.05,1.62734467725486,1.3472793974321,1.26107962897641,1.15992837973074,1.14293183337443,1.4338768365923,1.25060186433177,1.17684196006143,1.3712621201487,1.1985367098264,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
11:14:29,30,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,1.28015531201387,1.37415767477195,1.03405721107122,1.12497397233215,0.805167553958031,1.47121501094424,1.34847508075603,1.29427661030206,1.58079176010912,1.25618614818543,0.05,0.05,1.20535300035294,1.16201157549707,1.20530269381142,1.25794987997602,1.25151705047461,1.38469005221361,1.38189219388615,1.16098871837252,1.03161345070913,1.32328684123116,0.05,0.05,1.34011037969828,1.30382178212172,1.09966625187446,1.26706134404154,1.23425058510328,0.599867646069818,1.18975598037345,1.24529136142476,1.34449921149919,0.916985804298371,0.05,0.05,1.32134058483096,1.26561338611977,1.23884142693847,1.39177243179318,1.43737540274531,1.24066236791622,1.21448532565672,1.44586906739028,1.27575689294534,1.11548507572934,0.05,0.05,0.830320583444183,1.16375541349967,1.21253062332428,1.26344579548326,0.934554969632942,1.39294990330865,1.34684117150967,1.29589051412126,1.08416901359101,1.22063977573681,0.05,0.05,1.63783714025687,1.37876549226068,1.29075636323751,1.19462621299511,1.16908242614036,1.45884358504536,1.28444160347538,1.2045432881562,1.40678505618593,1.23279625646173,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
11:29:29,30,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,1.31684078866098,1.39742885504578,1.062606247167,1.161000268608,0.837094475315372,1.49849133238819,1.36303382110061,1.30982427293354,1.59248903302904,1.26987666594491,0.05,0.05,1.24122690657053,1.17899108128275,1.22118178265757,1.28129885652551,1.27874312363935,1.40809207527531,1.41260444593196,1.17945723178088,1.05833087288516,1.34396921701818,0.05,0.05,1.34548313077764,1.32238713859673,1.13899754927773,1.28488004946448,1.25617400028755,0.625434393653935,1.20984991467573,1.25652341606787,1.36329778692898,0.949861607568785,0.05,0.05,1.34329152894853,1.30257401056142,1.27263722597798,1.40636599646728,1.45751659081335,1.2697619632815,1.240766896583,1.46158010163156,1.30116380864147,1.1452463960166,0.05,0.05,0.863657084609458,1.18788233624131,1.23194286031158,1.30280727903694,0.96794163785262,1.42269235709756,1.36468496989026,1.31205307513312,1.11264787539453,1.24370166643849,0.05,0.05,1.64698369808548,1.40828340830311,1.31863326205049,1.22790447142066,1.19366064905987,1.48179577100568,1.31663417558678,1.23060930294326,1.44040368779016,1.26559112238286,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
11:44:29,30,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,1.35198768115599,1.41881177856867,1.08999044268892,1.19597651827472,0.869004513427161,1.52365396987192,1.37613434610453,1.32387885189403,1.60279085612497,1.28218657094823,0.05,0.05,1.27565342590056,1.1945812695392,1.2357098986321,1.30300446885463,1.3043133737947,1.42959327958126,1.4412908649584,1.19649078771505,1.08388674235395,1.36292407732243,0.05,0.05,1.35012724701113,1.33936021052143,1.17744176938382,1.30112824215151,1.27646073219419,0.651471856500793,1.22838872734263,1.26656671411655,1.38042126340042,0.982273056814331,0.05,0.05,1.36349830250531,1.33802681312993,1.30486005604247,1.41946531814008,1.47587995877804,1.29725246753041,1.26539781076604,1.47569517691393,1.32476748395697,1.17359263192528,0.05,0.05,0.896981423536373,1.21048333498484,1.24983686806411,1.34070112419664,1.00081969031036,1.4504088797409,1.38089388686116,1.32677046500213,1.13987030143807,1.26514853036558,0.05,0.05,1.65494420660686,1.43585361057494,1.3447236208856,1.25969657962308,1.21667983982289,1.50282922138522,1.34714387382483,1.25504837363001,1.47209912697478,1.29686572012019,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
11:59:29,30,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,1.38553468671172,1.43839919982661,1.11616543768846,1.22981045612341,0.900803814742181,1.54679024882599,1.38789648039605,1.33655311202844,1.61184795234936,1.29323006638555,0.05,0.05,1.30856380141726,1.20885828063309,1.24896992176515,1.32312051544423,1.32824850396846,1.44928735937165,1.46798805137528,1.21215736590952,1.10825004462688,1.3802457641721,0.05,0.05,1.3541373893044,1.35483649557025,1.21487471471017,1.31590480405999,1.29517577244681,0.677937947833422,1.24544220707539,1.27552977640994,1.39597717413326,1.01412092131193,0.05,0.05,1.38204440429045,1.37190496468711,1.33546880294859,1.43119755709098,1.49257787409798,1.32313394494505,1.28840357461044,1.4883476580314,1.34662241523638,1.20049220588155,0.05,0.05,0.930193607521619,1.23158650635888,1.26628512887474,1.37703874753203,1.03308800193176,1.47614624729305,1.39557973423712,1.34014019875188,1.16580252920212,1.28503126720217,0.05,0.05,1.66186278968144,1.46151545104026,1.3690582531718,1.28995556241104,1.23816789483713,1.52204846169828,1.37595495956847,1.27788480278909,1.50187424922364,1.32658340979039,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
12:14:29,30,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,1.41744040524936,1.45629129445825,1.14110095609374,1.26242481632852,0.932399824773757,1.56799890146966,1.39843585499082,1.34795776954589,1.61979856154898,1.30311733788693,0.05,0.05,1.33990903086272,1.22190131977284,1.26104589017343,1.34171041939649,1.35058319666965,1.46727541798583,1.49275019282743,1.2265299537881,1.13140258313874,1.39603338975562,0.05,0.05,1.3575970075836,1.36891392854041,1.25118677995388,1.32931040067548,1.31239234748531,0.704787387769439,1.2610866873572,1.28351504182042,1.41007466510511,1.04531319078394,0.05,0.05,1.39902003483316,1.40416163294215,1.3644415240754,1.44168470196793,1.50772463165504,1.34742201786046,1.30982344014204,1.49966603955636,1.3667953567353,1.22593023001922,0.05,0.05,0.963194986003617,1.25123165095468,1.28136546733273,1.41175277917184,1.06465335422092,1.4999673841746,1.4088545230609,1.35225957199397,1.19042503167949,1.30341064486206,0.05,0.05,1.66786852379444,1.48532402267453,1.39168274492522,1.31865304113662,1.25816498398955,1.5395634456376,1.40306983099972,1.29915645298466,1.52975116504371,1.35472531180937,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
12:29:29,30,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,1.44768216408055,1.47259269240433,1.16477999934285,1.29375745669845,0.963702356270893,1.58738652164998,1.40786267144539,1.35819992393178,1.62676850674698,1.31195335741262,0.05,0.05,1.36965889411835,1.23379088663088,1.27202147709876,1.35884483259054,1.37136379843105,1.48366298607282,1.5156457164387,1.23968460073472,1.15333803949254,1.41038833685901,0.05,0.05,1.36057937789473,1.38169082731625,1.28628382114362,1.34144543860051,1.32818946478552,0.731971972168127,1.27540276106094,1.29061828390652,1.42282231387562,1.07576601028288,0.05,0.05,1.41451950316227,1.43476892857447,1.39177387345184,1.45104239179067,1.52143415200797,1.37014581454083,1.3297079777639,1.50977257270336,1.38536239938362,1.24990703642201,0.05,0.05,0.995889412773956,1.26946811786786,1.2951589545156,1.44479638234985,1.0954313620862,1.52194800259774,1.42082847153492,1.36322410950122,1.2137314508439,1.32035490771882,0.05,0.05,1.67307635842288,1.50734708436838,1.41265474111778,1.34577788252058,1.27672129919758,1.55548674810688,1.42850697302323,1.31891238027521,1.55576854576977,1.3812888274574,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
12:44:29,30,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,1.47625452812999,1.48740994662662,1.1871978303308,1.32376113801241,0.994624599224108,1.6050644506643,1.4162808644581,1.36738190620727,1.63287156694236,1.31983707525271,0.05,0.05,1.39780063064124,1.24460730087228,1.28197876386133,1.37459946371974,1.39064606946476,1.49855747926341,1.53675410254716,1.25169874596105,1.17406088199984,1.42341217409776,0.05,0.05,1.36314862653567,1.39326422283437,1.32008760794505,1.35240842952506,1.34264974306239,0.759440887377573,1.28847329771331,1.29692831755242,1.43432639360775,1.10540440844742,0.05,0.05,1.42863900301112,1.4637165139928,1.41747729215015,1.45937915290974,1.53381814009866,1.39134588095545,1.34811674235929,1.51878234719405,1.40240630199375,1.27243652337826,0.05,0.05,1.02818434540686,1.28635275215289,1.30774810954933,1.47614214087518,1.12534717562754,1.54217345803917,1.4316084590341,1.37312635958855,1.23572735990336,1.33593759943594,0.05,0.05,1.6775881726897,1.52766215374672,1.43204135325775,1.3713345913693,1.29389490712407,1.56993122261957,1.45229879067575,1.33721055444454,1.57997892014889,1.40628595556734,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
12:59:29,30,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,1.50316758619759,1.50084943300484,1.20836080591916,1.35240300010976,1.02508404921384,1.62114611592863,1.42378759419645,1.37560048376336,1.63821006093557,1.32686093270399,0.05,0.05,1.42433735640349,1.25442950786539,1.29099728276096,1.38905315799185,1.40849306055836,1.51206609037257,1.5561629437498,1.26264981743757,1.19358517544535,1.4352049670687,0.05,0.05,1.36536071190351,1.40372854375884,1.35253588065043,1.3622947245555,1.35585754187161,0.787141067143273,1.30038176725301,1.30252693279602,1.44468954058318,1.13416281183395,0.05,0.05,1.44147475620621,1.49100996441117,1.44157705772231,1.46679597446417,1.54498466304622,1.41107212978324,1.36511609409079,1.52680274768215,1.41801411854294,1.29354439879576,0.05,0.05,1.05999185578333,1.30194799327146,1.31921539547083,1.50578060505441,1.15433595186087,1.56073589137101,1.44129687592811,1.38205499501309,1.25642891558173,1.35023563089396,0.05,0.05,1.68149389381367,1.54635383734699,1.44991675426215,1.39534153589229,1.30974975795261,1.58300810253146,1.47448941576004,1.35411572633856,1.60244603808702,1.42974148853376,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
13:14:29,30,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,1.52844509931945,1.51301565866406,1.22828511361382,1.3796637835114,1.05500333395504,1.63574481835496,1.43047300425146,1.38294636250167,1.64287556609934,1.33311063258045,0.05,0.05,1.44928630765171,1.2633341411437,1.29915329953498,1.402286239648,1.42497316167219,1.52429409283315,1.57396530396923,1.27261408878421,1.21193334063232,1.44586395382129,0.05,0.05,1.3672643456334,1.41317461882074,1.38358204760889,1.37119557597203,1.36789738966227,0.815017586801086,1.31121086009671,1.30748900114596,1.45400977654645,1.16198534625615,0.05,0.05,1.45312150555294,1.51666896790769,1.46411027693396,1.47338615238366,1.55503709802168,1.42938188481975,1.38077721610808,1.53393321012315,1.43227514221533,1.31326639267867,0.05,0.05,1.09122952930371,1.31632015654878,1.32964199478884,1.53371858853883,1.18234310014052,1.57773169983998,1.44999081476504,1.39009417854283,1.27586145640991,1.36332760668169,0.05,0.05,1.68487262339363,1.56351144234612,1.46636000484918,1.41782908720497,1.3243538849212,1.59482551105535,1.49513256149777,1.36969748417125,1.62324237655916,1.45169116220187,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
13:29:29,30,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,1.55212258904631,1.5240099438321,1.24699546303245,1.40553684904321,1.08431092194373,1.64897194536451,1.4364201877234,1.3895039305254,1.64694971311827,1.33866511126474,0.05,0.05,1.47267699222207,1.27139481371551,1.30651930325295,1.41437911529678,1.44015835062271,1.53534351993412,1.5902574069407,1.28166577383991,1.22913490629978,1.45548254549905,0.05,0.05,1.3689018426873,1.42168895609032,1.41319456950443,1.37919748080614,1.37885269716846,0.843014088837846,1.32104138347599,1.31188270808749,1.46237983483611,1.18882593353076,0.05,0.05,1.46367132912866,1.54072544400095,1.48512389381445,1.47923534021786,1.56407339831313,1.4463380639325,1.3951743543337,1.54026521153063,1.44527916847731,1.33164649924669,0.05,0.05,1.12182123490277,1.32953791557443,1.33910684234627,1.5599773051236,1.20932431284838,1.59325935515488,1.45778154831159,1.39732315160278,1.29405809589284,1.37529241001995,0.05,0.05,1.68779373395463,1.57922689229402,1.48145313647293,1.43883774440558,1.33777781421147,1.60548733635537,1.51428948408243,1.38402852410857,1.64244684181493,1.47217982326898,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
13:44:29,30,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,1.57424543269804,1.53392943536177,1.264523776211,1.4300270485087,1.11294170162904,1.66093557385237,1.44170531146427,1.3953511929541,1.65050501224404,1.34359666345518,0.05,0.05,1.49454931948301,1.27868160841198,1.31316367179954,1.42541112626539,1.45412265638344,1.54531217751808,1.6051366627501,1.28987633432773,1.24522528911194,1.4641496095781,0.05,0.05,1.37030989588232,1.42935325784103,1.44135608377177,1.3863817610557,1.38880473467259,0.871073233005911,1.32995140777374,1.31576987356513,1.46988674020926,1.21464819839184,0.05,0.05,1.4732127417319,1.56322165029597,1.50467277143252,1.48442175394688,1.57218562629158,1.46200752973243,1.4083832901251,1.54588243559499,1.45711506557861,1.3487352970546,0.05,0.05,1.15169775303146,1.34167099178188,1.34768588845852,1.58459042691795,1.23524539940768,1.60741756794489,1.46475424271702,1.40381600661,1.31105835125348,1.38620803576439,0.05,0.05,1.69031791092318,1.59359295163709,1.49527949985237,1.45841630464251,1.35009319222318,1.61509242405001,1.53202709437772,1.39718314642498,1.66014270291139,1.49125966578906,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
13:59:29,30,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,1.59486702057211,1.54286640717547,1.2809079133464,1.45314949740229,1.14083742426064,1.67173942011291,1.446397856184,1.40055985366984,1.65360567858199,1.34797117835342,0.05,0.05,1.51495176847976,1.28526073748051,1.31915048275594,1.43545963141813,1.46694084019734,1.55429294497449,1.6187000249973,1.29731397403543,1.26024463019081,1.47194899280149,0.05,0.05,1.371520274425,1.43624413123552,1.46806232568097,1.39282433789968,1.39783184656688,0.899137163461866,1.33801563331146,1.31920632963434,1.47661159544283,1.23942520537013,0.05,0.05,1.48183004645798,1.58420833512874,1.52281789199186,1.4890164866806,1.57945970495789,1.47645962480944,1.42048004512874,1.55086106576728,1.46786963116116,1.36458838331779,0.05,0.05,1.18079725405613,1.35278904821605,1.35545156320298,1.60760213484165,1.26008194664397,1.62030378369718,1.47098785860632,1.40964160702944,1.3269068399406,1.39615065399603,0.05,0.05,1.69249812485758,1.60670175026182,1.50792237558276,1.47662012497816,1.36137162735216,1.62373403900316,1.54841624856933,1.40923597727702,1.67641577506327,1.50898857619932,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
14:14:29,30,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,1.61404701770538,1.55090780304616,1.29619046285283,1.47492829654811,1.1679470082467,1.68148209062688,1.45056093746874,1.40519550627935,1.65630843353769,1.35184845327775,0.05,0.05,1.53393964163037,1.29119434299993,1.3245394420281,1.4445992977395,1.47868728890118,1.56237331958367,1.63104265955946,1.30404329268836,1.27423670957326,1.47895924275465,0.05,0.05,1.37256044875546,1.44243295805739,1.49332090259934,1.39859566112687,1.40600887415696,0.927147984896283,1.34530494705392,1.32224233100542,1.48262953231325,1.26313904902964,0.05,0.05,1.48960289914103,1.60374298193914,1.53962470671972,1.49308389731397,1.58597534417626,1.48976489804612,1.43153980898433,1.55527016605949,1.47762670754739,1.37926494729309,0.05,0.05,1.20906562476347,1.36296077764691,1.36247241255084,1.62906522032869,1.28381883187441,1.63201298553093,1.4765551983817,1.41486362325208,1.34165206778924,1.40519388222551,0.05,0.05,1.69438052589805,1.61864358958129,1.51946383402698,1.49350951052645,1.37168373602641,1.63149955030675,1.56353023393405,1.42026090760978,1.69135285769943,1.52542861474628,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
14:29:29,30,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,1.63184976091554,1.55813497938608,1.3104176171171,1.4953952440015,1.19422670727155,1.69025658763287,1.45425167946096,1.40931790284991,1.65866326709697,1.35528255727963,0.05,0.05,1.55157343927391,1.29654041193695,1.32938590558736,1.45290157393192,1.48943510845465,1.56963516158537,1.64225689826614,1.31012507370367,1.28724795338028,1.48525349027471,0.05,0.05,1.37345414574396,1.44798589052262,1.51714997520454,1.40376075952399,1.41340675717631,0.955048239353366,1.3518861393852,1.32492297979754,1.48800978973284,1.28578032310896,0.05,0.05,1.49660604997185,1.62188817918329,1.55516165521981,1.49668204450779,1.59180610287228,1.50199402027705,1.44163607445973,1.55917211764691,1.48646652510955,1.39282649749241,0.05,0.05,1.23645664558804,1.37225317046759,1.36881287821164,1.64903928451936,1.30644961690017,1.64263677317581,1.48152306380852,1.4195406566948,1.35534532505625,1.41340824192181,0.05,0.05,1.69600525753618,1.62950600535245,1.52998382533153,1.50914825196703,1.38109837768591,1.63847029698008,1.57744345534725,1.43033023467961,1.70504042151363,1.54064465080588,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
14:44:29,30,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,1.6483428110538,1.56462360929941,1.32363814843221,1.51458857214722,1.21964014837598,1.69815002561103,1.4575216188611,1.41298127476847,1.66071415140373,1.35832222314149,0.05,0.05,1.56791737917185,1.30135278239992,1.33374097288483,1.46043432185367,1.49925540136827,1.57615460098699,1.65243144642112,1.31561618185924,1.29932654262844,1.49089945892196,0.05,0.05,1.37422183929111,1.45296394437354,1.53957689461736,1.40837938271543,1.42009228545354,0.982781375418691,1.3578217529388,1.32728865049651,1.49281588716056,1.30734749492047,0.05,0.05,1.50290922934242,1.63871013858977,1.56949886385053,1.49986314369705,1.59701955387313,1.51321688132903,1.45083996074316,1.56262308621864,1.49446524222492,1.40533574899104,0.05,0.05,1.26293202558123,1.38073094491356,1.3745331951371,1.66758906896671,1.32797585143693,1.65226268457725,1.48595249365836,1.42372642875165,1.36803969979266,1.42086077444387,0.05,0.05,1.69740719037583,1.63937305887389,1.53955947655571,1.52360232555711,1.38968206027576,1.64472159643237,1.59023031978817,1.43951398780601,1.71756353102797,1.55470316068198,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
14:59:29,30,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,1.66359567103943,1.57044371345952,1.33590249350646,1.5325517381867,1.24415824954932,1.70524351840559,1.46041712198021,1.41623468523376,1.66249970044569,1.36101125109682,0.05,0.05,1.58303807515869,1.30568122058844,1.33765163366348,1.46726158138064,1.50821670919797,1.58200207148145,1.66165081132926,1.32056954924794,1.31052162762453,1.49595957210244,0.05,0.05,1.37488118187107,1.45742316465637,1.56063683820684,1.41250620958868,1.42612797411713,1.01029220168098,1.36317003799481,1.32937540493641,1.49710586656971,1.32784621097741,0.05,0.05,1.50857714837756,1.65427737488103,1.5827070244277,1.50267403017992,1.601677523336,1.52350185607905,1.45921970359128,1.56567350086816,1.501694651087,1.41685567022651,0.05,0.05,1.28846130585315,1.38845612071389,1.37968938323051,1.6847829406081,1.34840631364826,1.66097372593934,1.48989905650749,1.42747001519829,1.3797892123048,1.4276147920576,0.05,0.05,1.6986165789428,1.64832482688092,1.54826457106165,1.536938760401,1.3974984962935,1.65032286263243,1.60196430982872,1.44787941787842,1.72900498393154,1.56767118916485,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
15:14:29,30,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,1.67767867248697,1.57565978794228,1.34726194981032,1.54933228955213,1.26775902903033,1.71161220108125,1.46297980182386,1.41912239736193,1.66405377383954,1.36338891176377,0.05,0.05,1.5970033807729,1.30957155087791,1.34116095287878,1.47344344583774,1.51638460017066,1.58724244145837,1.66999491915996,1.32503423045411,1.32088264781288,1.50049113278909,0.05,0.05,1.37544738268333,1.46141484359011,1.58037147981363,1.41619110277109,1.43157203824857,1.0375273168396,1.36798499184998,1.33121539019604,1.50093258103332,1.34728855845323,0.05,0.05,1.51366958831275,1.66865955194017,1.59485644812974,1.50515661576512,1.60583638161878,1.53291522434917,1.4668402904295,1.56836853018299,1.50822202053972,1.42744868342694,0.05,0.05,1.31302164513781,1.39548771700302,1.38433331264363,1.70069154386736,1.36775621358872,1.66884807709292,1.49341317858677,1.43081611025039,1.39064806984177,1.43372974117379,0.05,0.05,1.69965964609672,1.65643706076956,1.55616918502081,1.54922467105754,1.40460828912957,1.65533780582861,1.61271723270476,1.45549062945664,1.73944464532362,1.57961547042883,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
15:29:29,30,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,1.69066202760079,1.58033100366461,1.35776798287254,1.56498081954338,1.29042732041882,1.71732535527876,1.46524692567956,1.42168424567016,1.66540602497032,1.36549033918295,0.05,0.05,1.60988139695258,1.31306582427864,1.34430828116588,1.47903602720206,1.5238213819885,1.59193521664686,1.67753888902572,1.32905551049469,1.33045875376929,1.50454655492545,0.05,0.05,1.37593353796311,1.46498577361309,1.59882772288005,1.41947939252811,1.43647844570351,1.0644355095124,1.37231646256822,1.33283721472012,1.50434401226368,1.36569230495802,0.05,0.05,1.51824155659032,1.68192649386494,1.60601628477776,1.5073483300412,1.60954736686462,1.54152072794574,1.4737632189567,1.57074854516496,1.51411004969669,1.43717600902771,0.05,0.05,1.33659750321209,1.40188155587913,1.38851282490724,1.71538662446996,1.38604638277754,1.67595894128799,1.49654049078061,1.43380530765186,1.40067003709219,1.439261156928,0.05,0.05,1.70055910044609,1.66378098725304,1.56333945672534,1.5605264485025,1.41106873003691,1.65982469031488,1.62255862880084,1.46240833466136,1.74895895356691,1.5906016996422,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
